time,open,high,low,close,real_volume,tick_volume
2023.03.31 01:35,5885.3,5904.39,5883.85,5898.53,0,296
,,,,,,
2023.03.31 01:30,5876.3,5886.47,5863.22,5886.47,0,300
,,,,,,
2023.03.31 01:25,5871.05,5876.93,5861.83,5876.93,0,299
,,,,,,
2023.03.31 01:20,5852.67,5874.09,5851.25,5871.31,0,297
,,,,,,
2023.03.31 01:15,5859.32,5866.57,5849.51,5852.46,0,300
,,,,,,
2023.03.31 01:10,5843.9,5866.31,5843.9,5859.63,0,297
,,,,,,
2023.03.31 01:05,5830.41,5845.93,5825.9,5843.71,0,296
,,,,,,
2023.03.31 01:00,5822.58,5837.91,5820.41,5831.66,0,298
,,,,,,
2023.03.31 00:55,5818.18,5828.39,5818.18,5822.79,0,299
,,,,,,
2023.03.31 00:50,5837.62,5837.76,5817.61,5817.61,0,298
,,,,,,
2023.03.31 00:45,5819.58,5837.51,5811.65,5837.51,0,300
,,,,,,
2023.03.31 00:40,5803.61,5825.32,5802.11,5819.93,0,299
,,,,,,
2023.03.31 00:35,5795.22,5810.74,5790.02,5803.87,0,297
,,,,,,
2023.03.31 00:30,5804.76,5808.61,5780.59,5793.57,0,299
,,,,,,
2023.03.31 00:25,5800.65,5809.2,5792.77,5804.73,0,298
,,,,,,
2023.03.31 00:20,5802.8,5806.83,5792.41,5801.39,0,299
,,,,,,
2023.03.31 00:15,5800.57,5810.77,5796.74,5802.7,0,297
,,,,,,
2023.03.31 00:10,5816.11,5818.48,5796.5,5800.39,0,300
,,,,,,
2023.03.31 00:05,5821.33,5824.02,5811.69,5815.87,0,297
,,,,,,
2023.03.31 00:00,5818.32,5825.58,5808.79,5821.61,0,298
,,,,,,
2023.03.30 23:55,5807.12,5820.52,5803.35,5817.84,0,298
,,,,,,
2023.03.30 23:50,5792.47,5808.31,5790.76,5806.31,0,295
,,,,,,
2023.03.30 23:45,5807.79,5809.78,5791.53,5793.32,0,300
,,,,,,
2023.03.30 23:40,5821.34,5826.61,5807.92,5807.92,0,300
,,,,,,
2023.03.30 23:35,5819.95,5830,5817.09,5820.95,0,299
,,,,,,
2023.03.30 23:30,5821.65,5831.58,5814.29,5818.99,0,300
,,,,,,
2023.03.30 23:25,5844.03,5846.86,5822.61,5822.7,0,300
,,,,,,
2023.03.30 23:20,5858.05,5860.35,5837.18,5845.34,0,299
,,,,,,
2023.03.30 23:15,5838.58,5859.41,5838.08,5857.27,0,300
,,,,,,
2023.03.30 23:10,5858.84,5867.23,5835.85,5837.25,0,299
,,,,,,
2023.03.30 23:05,5847.08,5859.37,5844.6,5859.37,0,298
,,,,,,
2023.03.30 23:00,5844.8,5858.08,5839.04,5848.19,0,292
,,,,,,
2023.03.30 22:55,5837.28,5847.91,5833.89,5844.85,0,300
,,,,,,
2023.03.30 22:50,5816.05,5840.29,5810.87,5837.14,0,297
,,,,,,
2023.03.30 22:45,5813.65,5828.7,5810.18,5816.54,0,296
,,,,,,
2023.03.30 22:40,5809.34,5825.31,5809.34,5813.64,0,298
,,,,,,
2023.03.30 22:35,5806.71,5823.87,5801.18,5809.79,0,296
,,,,,,
2023.03.30 22:30,5802.54,5816.59,5800.11,5808.09,0,299
,,,,,,
2023.03.30 22:25,5798.19,5809.9,5798.19,5802.29,0,298
,,,,,,
2023.03.30 22:20,5813.39,5815.49,5784.87,5798.53,0,297
,,,,,,
2023.03.30 22:15,5835.62,5839.18,5813.91,5813.91,0,299
,,,,,,
2023.03.30 22:10,5852.49,5853.76,5836.33,5836.33,0,296
,,,,,,
2023.03.30 22:05,5880.18,5882.5,5851.29,5851.42,0,299
,,,,,,
2023.03.30 22:00,5891.59,5891.59,5871.07,5880.82,0,299
,,,,,,
2023.03.30 21:55,5876.25,5897.69,5863.69,5892.68,0,298
,,,,,,
2023.03.30 21:50,5869.16,5883.98,5867.41,5876,0,297
,,,,,,
2023.03.30 21:45,5892.12,5893.36,5867.73,5868.28,0,298
,,,,,,
2023.03.30 21:40,5879.38,5894.88,5874.46,5890.92,0,299
,,,,,,
2023.03.30 21:35,5868.87,5879.1,5851.8,5878.69,0,299
,,,,,,
2023.03.30 21:30,5860.37,5882.01,5858.54,5866.59,0,300
,,,,,,
2023.03.30 21:25,5848.92,5861.84,5841.06,5860.33,0,297
,,,,,,
2023.03.30 21:20,5852.73,5856.28,5838.79,5849.76,0,297
,,,,,,
2023.03.30 21:15,5851.97,5864.92,5851.7,5852.25,0,297
,,,,,,
2023.03.30 21:10,5855.29,5857.13,5845.72,5851.85,0,299
,,,,,,
2023.03.30 21:05,5852.99,5861.26,5845.08,5855.9,0,299
,,,,,,
2023.03.30 21:00,5862.31,5862.31,5837.65,5853.72,0,298
,,,,,,
2023.03.30 20:55,5855.38,5864.41,5849.47,5862.46,0,299
,,,,,,
2023.03.30 20:50,5864.16,5870.44,5854.97,5854.97,0,300
,,,,,,
2023.03.30 20:45,5870.8,5871.24,5850.03,5863.85,0,298
,,,,,,
2023.03.30 20:40,5884.28,5890.13,5871.02,5871.02,0,297
,,,,,,
2023.03.30 20:35,5886.16,5890.55,5873.96,5884.6,0,299
,,,,,,
2023.03.30 20:30,5869.01,5892.99,5867.87,5885.95,0,299
,,,,,,
2023.03.30 20:25,5863.95,5872.52,5859.1,5867.83,0,298
,,,,,,
2023.03.30 20:20,5844.68,5878.52,5841.51,5864.99,0,297
,,,,,,
2023.03.30 20:15,5860.03,5861.12,5840.69,5845.03,0,298
,,,,,,
2023.03.30 20:10,5862.37,5873.89,5854.66,5860.62,0,297
,,,,,,
2023.03.30 20:05,5835.35,5862.89,5831.22,5860.13,0,297
,,,,,,
2023.03.30 20:00,5847.31,5847.9,5832.53,5834.98,0,299
,,,,,,
2023.03.30 19:55,5837.03,5863.7,5835.12,5847.19,0,299
,,,,,,
2023.03.30 19:50,5862.14,5862.14,5836.9,5837.03,0,299
,,,,,,
2023.03.30 19:45,5863.03,5872.37,5855.37,5860.84,0,300
,,,,,,
2023.03.30 19:40,5854.92,5864.02,5828.39,5864.02,0,298
,,,,,,
2023.03.30 19:35,5841.95,5858.54,5840.71,5855.56,0,298
,,,,,,
2023.03.30 19:30,5832.33,5849.1,5829.95,5841.41,0,299
,,,,,,
2023.03.30 19:25,5821.69,5833.08,5804.89,5832.34,0,299
,,,,,,
2023.03.30 19:20,5812.75,5828.74,5811.2,5822.05,0,300
,,,,,,
2023.03.30 19:15,5823.82,5840.98,5813.31,5813.31,0,299
,,,,,,
2023.03.30 19:10,5827.96,5845.4,5823.95,5823.95,0,298
,,,,,,
2023.03.30 19:05,5838.15,5838.15,5819.09,5827.81,0,298
,,,,,,
2023.03.30 19:00,5836.25,5839.82,5823.78,5839.01,0,296
,,,,,,
2023.03.30 18:55,5844.99,5849.12,5833.32,5837.33,0,299
,,,,,,
2023.03.30 18:50,5835.78,5846.78,5828.99,5845.89,0,298
,,,,,,
2023.03.30 18:45,5836.74,5851.09,5833.02,5836,0,299
,,,,,,
2023.03.30 18:40,5803.13,5842.81,5798.11,5837.57,0,296
,,,,,,
2023.03.30 18:35,5779.16,5804.06,5775.14,5803.65,0,298
,,,,,,
2023.03.30 18:30,5765.3,5780.69,5757.53,5780.69,0,296
,,,,,,
2023.03.30 18:25,5760.74,5769.3,5757.27,5765.48,0,299
,,,,,,
2023.03.30 18:20,5761.95,5768.89,5755.17,5760.49,0,299
,,,,,,
2023.03.30 18:15,5774.89,5782,5760.98,5760.98,0,299
,,,,,,
2023.03.30 18:10,5792.05,5800.61,5769.92,5773.97,0,297
,,,,,,
2023.03.30 18:05,5800.41,5803.57,5791.71,5794.29,0,298
,,,,,,
2023.03.30 18:00,5793.1,5800.53,5786.68,5800.47,0,299
,,,,,,
2023.03.30 17:55,5774.39,5795.64,5770.08,5792.4,0,300
,,,,,,
2023.03.30 17:50,5769.16,5782.93,5766.49,5774.87,0,299
,,,,,,
2023.03.30 17:45,5771.88,5781.06,5765.43,5769.1,0,298
,,,,,,
2023.03.30 17:40,5778.09,5781.83,5763.41,5770.93,0,299
,,,,,,
2023.03.30 17:35,5781.01,5782.01,5765.31,5777.97,0,298
,,,,,,
2023.03.30 17:30,5804.36,5804.48,5779.36,5781.28,0,298
,,,,,,
2023.03.30 17:25,5813.17,5816.66,5791.43,5806.04,0,299
,,,,,,
2023.03.30 17:20,5833.66,5834.13,5811.37,5812.07,0,300
,,,,,,
2023.03.30 17:15,5796.71,5836.9,5796.71,5833.02,0,299
,,,,,,
2023.03.30 17:10,5778.86,5799.77,5778.25,5797.25,0,294
,,,,,,
2023.03.30 17:05,5763.56,5785,5756.26,5779.81,0,297
,,,,,,
2023.03.30 17:00,5758.63,5767.18,5749.5,5764.06,0,299
,,,,,,
2023.03.30 16:55,5763.37,5776.35,5755.85,5758.67,0,300
,,,,,,
2023.03.30 16:50,5748.83,5772.52,5748.48,5762.45,0,296
,,,,,,
2023.03.30 16:45,5734.1,5749.63,5730.54,5748.78,0,296
,,,,,,
2023.03.30 16:40,5739.43,5741.55,5725.56,5733.54,0,300
,,,,,,
2023.03.30 16:35,5722.07,5744.16,5718.3,5739.03,0,300
,,,,,,
2023.03.30 16:30,5733.97,5741.67,5720.26,5722.43,0,298
,,,,,,
2023.03.30 16:25,5730.73,5737.89,5718.64,5732.17,0,296
,,,,,,
2023.03.30 16:20,5752.76,5754.37,5724.5,5731.42,0,298
,,,,,,
2023.03.30 16:15,5733.04,5752.61,5730.01,5751.81,0,298
,,,,,,
2023.03.30 16:10,5732.93,5736.89,5719.42,5732.94,0,298
,,,,,,
2023.03.30 16:05,5723.44,5739.18,5716.4,5732.93,0,299
,,,,,,
2023.03.30 16:00,5708.84,5734.67,5704.48,5724,0,298
,,,,,,
2023.03.30 15:55,5728.11,5728.11,5703.09,5708.56,0,298
,,,,,,
2023.03.30 15:50,5755.27,5756.4,5727.5,5728.66,0,297
,,,,,,
2023.03.30 15:45,5761.49,5765.35,5748.23,5754.84,0,298
,,,,,,
2023.03.30 15:40,5773.45,5775.3,5750.71,5761.12,0,297
,,,,,,
2023.03.30 15:35,5771.07,5781.8,5769.86,5774.76,0,299
,,,,,,
2023.03.30 15:30,5770.2,5777.24,5760.36,5770.63,0,300
,,,,,,
2023.03.30 15:25,5751.02,5773.57,5746.36,5772.72,0,298
,,,,,,
2023.03.30 15:20,5752.94,5753.65,5742.9,5750.85,0,299
,,,,,,
2023.03.30 15:15,5754.35,5755.85,5736.46,5753.5,0,298
,,,,,,
2023.03.30 15:10,5750.72,5758.47,5745.82,5754.33,0,298
,,,,,,
2023.03.30 15:05,5756.18,5756.88,5741.55,5751.64,0,300
,,,,,,
2023.03.30 15:00,5730.4,5764.4,5730.4,5755.82,0,297
,,,,,,
2023.03.30 14:55,5710.39,5733.2,5710.23,5729.99,0,300
,,,,,,
2023.03.30 14:50,5699.77,5713.06,5697.67,5710.77,0,298
,,,,,,
2023.03.30 14:45,5691.53,5701.65,5684.17,5701.19,0,300
,,,,,,
2023.03.30 14:40,5688.8,5694.87,5679.36,5691.56,0,298
,,,,,,
2023.03.30 14:35,5692.05,5698.28,5683.2,5688.32,0,297
,,,,,,
2023.03.30 14:30,5716.02,5722.58,5687.74,5690.91,0,299
,,,,,,
2023.03.30 14:25,5729.2,5736.53,5717.58,5717.58,0,297
,,,,,,
2023.03.30 14:20,5717.54,5734.68,5712.44,5728.3,0,297
,,,,,,
2023.03.30 14:15,5707.12,5719.16,5702.63,5717.51,0,295
,,,,,,
2023.03.30 14:10,5701.58,5710.26,5699.94,5707.38,0,298
,,,,,,
2023.03.30 14:05,5697.96,5704.64,5688.15,5702.64,0,299
,,,,,,
2023.03.30 14:00,5702.74,5711.15,5690.45,5696.5,0,299
,,,,,,
2023.03.30 13:55,5691.16,5706.27,5682.66,5702.84,0,297
,,,,,,
2023.03.30 13:50,5685.21,5697.45,5681.56,5692.73,0,298
,,,,,,
2023.03.30 13:45,5696.93,5698.2,5683.48,5685.45,0,298
,,,,,,
2023.03.30 13:40,5686.27,5698.17,5683.2,5696.38,0,298
,,,,,,
2023.03.30 13:35,5673.61,5689.11,5671.57,5686.69,0,295
,,,,,,
2023.03.30 13:30,5653.9,5674.43,5645.36,5671.95,0,298
,,,,,,
2023.03.30 13:25,5645.92,5656.33,5636.36,5653.83,0,299
,,,,,,
2023.03.30 13:20,5651.8,5658.55,5642.83,5646.23,0,297
,,,,,,
2023.03.30 13:15,5658.07,5661.93,5648.77,5651.23,0,300
,,,,,,
2023.03.30 13:10,5654.55,5664.17,5651.43,5657.96,0,299
,,,,,,
2023.03.30 13:05,5654.47,5661.46,5651.23,5654.08,0,299
,,,,,,
2023.03.30 13:00,5671.21,5678.91,5651.16,5654.68,0,295
,,,,,,
2023.03.30 12:55,5663.51,5673.41,5659.04,5669.56,0,300
,,,,,,
2023.03.30 12:50,5678.3,5680.1,5660.67,5664.63,0,299
,,,,,,
2023.03.30 12:45,5665.02,5678.93,5651.26,5678.44,0,299
,,,,,,
2023.03.30 12:40,5666.41,5669.63,5654.45,5664.11,0,299
,,,,,,
2023.03.30 12:35,5628.8,5668.16,5628.8,5665.87,0,300
,,,,,,
2023.03.30 12:30,5631.55,5641.34,5626.13,5629.11,0,300
,,,,,,
2023.03.30 12:25,5609.63,5636.88,5609.63,5632.13,0,299
,,,,,,
2023.03.30 12:20,5649.84,5649.87,5606.99,5609.51,0,300
,,,,,,
2023.03.30 12:15,5646.17,5658.9,5638.24,5648.58,0,298
,,,,,,
2023.03.30 12:10,5645.26,5651.29,5637.53,5647.46,0,298
,,,,,,
2023.03.30 12:05,5637.93,5652.28,5630.92,5645.97,0,299
,,,,,,
2023.03.30 12:00,5654.48,5661.48,5638.29,5639.13,0,300
,,,,,,
2023.03.30 11:55,5638.14,5654.46,5635.46,5653.83,0,298
,,,,,,
2023.03.30 11:50,5641.61,5651.29,5630.22,5638.8,0,299
,,,,,,
2023.03.30 11:45,5647.56,5651.92,5636.16,5640.86,0,299
,,,,,,
2023.03.30 11:40,5676.23,5679.7,5644.27,5648.01,0,298
,,,,,,
2023.03.30 11:35,5654.26,5686.32,5653.26,5676.22,0,298
,,,,,,
2023.03.30 11:30,5658.02,5677.92,5653.72,5653.72,0,299
,,,,,,
2023.03.30 11:25,5643.23,5661.25,5640.37,5657.69,0,300
,,,,,,
2023.03.30 11:20,5664.88,5675.91,5642.15,5642.49,0,299
,,,,,,
2023.03.30 11:15,5640.42,5668.6,5639.76,5663.67,0,298
,,,,,,
2023.03.30 11:10,5672.85,5678.02,5638.29,5640.62,0,299
,,,,,,
2023.03.30 11:05,5679.45,5693.43,5669.59,5672.96,0,299
,,,,,,
2023.03.30 11:00,5674.05,5685.83,5667.61,5677.99,0,294
,,,,,,
2023.03.30 10:55,5650.5,5685.14,5647.76,5674.71,0,299
,,,,,,
2023.03.30 10:50,5643.39,5652.66,5638.83,5651.07,0,300
,,,,,,
2023.03.30 10:45,5632.82,5649.86,5632.47,5643.58,0,298
,,,,,,
2023.03.30 10:40,5621.17,5644.01,5618.64,5633.24,0,298
,,,,,,
2023.03.30 10:35,5630.83,5632.91,5616.49,5619.8,0,297
,,,,,,
2023.03.30 10:30,5652,5654.02,5630.79,5631.23,0,297
,,,,,,
2023.03.30 10:25,5656.26,5661.53,5647.93,5652.67,0,298
,,,,,,
2023.03.30 10:20,5652.27,5656.68,5643.28,5655.48,0,298
,,,,,,
2023.03.30 10:15,5647.04,5659.02,5644.52,5651.14,0,299
,,,,,,
2023.03.30 10:10,5654.34,5656.37,5641.86,5647.16,0,298
,,,,,,
2023.03.30 10:05,5651.87,5662.57,5651.87,5654.2,0,299
,,,,,,
2023.03.30 10:00,5647.94,5664.3,5643.78,5652.57,0,299
,,,,,,
2023.03.30 09:55,5645.66,5647.77,5635.43,5647.15,0,297
,,,,,,
2023.03.30 09:50,5628.01,5647.28,5623.31,5645.72,0,300
,,,,,,
2023.03.30 09:45,5645.48,5647.33,5628.17,5628.26,0,298
,,,,,,
2023.03.30 09:40,5624.34,5648.95,5622.34,5645.33,0,297
,,,,,,
2023.03.30 09:35,5621.79,5641.06,5616.9,5624.51,0,298
,,,,,,
2023.03.30 09:30,5632.95,5643.09,5619.59,5622.25,0,298
,,,,,,
2023.03.30 09:25,5629.44,5639.35,5628.93,5633.26,0,299
,,,,,,
2023.03.30 09:20,5598.07,5629.57,5594.24,5629.48,0,298
,,,,,,
2023.03.30 09:15,5616.26,5619.63,5589.33,5597.17,0,300
,,,,,,
2023.03.30 09:10,5610.98,5623.65,5603.64,5616.52,0,300
,,,,,,
2023.03.30 09:05,5608.16,5620.36,5605.22,5610.89,0,298
,,,,,,
2023.03.30 09:00,5627.42,5633.07,5609.22,5609.22,0,298
,,,,,,
2023.03.30 08:55,5637.65,5639.35,5606.44,5627.66,0,300
,,,,,,
2023.03.30 08:50,5650.97,5654.8,5636.75,5637.07,0,299
,,,,,,
2023.03.30 08:45,5640.08,5653.3,5637.91,5650.88,0,300
,,,,,,
2023.03.30 08:40,5637.09,5653.77,5636.8,5640.46,0,299
,,,,,,
2023.03.30 08:35,5672.56,5672.75,5635.9,5638.25,0,297
,,,,,,
2023.03.30 08:30,5665.16,5679.89,5663.4,5673.08,0,299
,,,,,,
2023.03.30 08:25,5663.08,5668.44,5648.77,5665.64,0,299
,,,,,,
2023.03.30 08:20,5635.06,5664.02,5630.72,5663.08,0,298
,,,,,,
2023.03.30 08:15,5623.13,5644.02,5621.43,5635.54,0,298
,,,,,,
2023.03.30 08:10,5630.57,5639.81,5621.28,5622.56,0,300
,,,,,,
2023.03.30 08:05,5638.1,5638.81,5625.15,5630.5,0,296
,,,,,,
2023.03.30 08:00,5636.35,5646.13,5628.68,5639.26,0,299
,,,,,,
2023.03.30 07:55,5640.91,5646.14,5631.18,5636.33,0,299
,,,,,,
2023.03.30 07:50,5642.12,5650.59,5639.18,5640.99,0,299
,,,,,,
2023.03.30 07:45,5629.44,5653.91,5628.99,5641.57,0,300
,,,,,,
2023.03.30 07:40,5629.25,5629.93,5606.89,5629.14,0,299
,,,,,,
2023.03.30 07:35,5645.8,5647.24,5627.28,5628.66,0,298
,,,,,,
2023.03.30 07:30,5664.73,5664.73,5640.65,5645.37,0,299
,,,,,,
2023.03.30 07:25,5669.06,5675.36,5655.22,5664.64,0,295
,,,,,,
2023.03.30 07:20,5675.4,5695.8,5667.58,5667.58,0,299
,,,,,,
2023.03.30 07:15,5667.53,5677.54,5662.48,5675.25,0,300
,,,,,,
2023.03.30 07:10,5673.23,5678.52,5667.18,5668.25,0,300
,,,,,,
2023.03.30 07:05,5666.38,5674.29,5659.44,5673.75,0,293
,,,,,,
2023.03.30 07:00,5672,5679.25,5661.61,5665.36,0,299
,,,,,,
2023.03.30 06:55,5651.55,5674.85,5650.73,5672.04,0,299
,,,,,,
2023.03.30 06:50,5649.22,5657.06,5633.31,5652.41,0,298
,,,,,,
2023.03.30 06:45,5652.29,5669.15,5645.75,5648.44,0,298
,,,,,,
2023.03.30 06:40,5641.63,5655.12,5635.62,5653,0,299
,,,,,,
2023.03.30 06:35,5650.75,5657.14,5641.64,5642.51,0,298
,,,,,,
2023.03.30 06:30,5672.17,5673.46,5650.69,5650.69,0,299
,,,,,,
2023.03.30 06:25,5684.72,5687.34,5670.46,5671.59,0,300
,,,,,,
2023.03.30 06:20,5678.64,5686.18,5676.48,5684.59,0,300
,,,,,,
2023.03.30 06:15,5666.82,5688.4,5663.9,5677.46,0,298
,,,,,,
2023.03.30 06:10,5663.33,5672.7,5650.44,5667.49,0,299
,,,,,,
2023.03.30 06:05,5675.07,5675.07,5658.62,5662.57,0,299
,,,,,,
2023.03.30 06:00,5662.39,5681.12,5659.97,5675.13,0,296
,,,,,,
2023.03.30 05:55,5671.45,5679.82,5660.2,5661.09,0,297
,,,,,,
2023.03.30 05:50,5680.02,5684.43,5668.76,5672.05,0,298
,,,,,,
2023.03.30 05:45,5700.88,5703.46,5679.22,5681.38,0,296
,,,,,,
2023.03.30 05:40,5704.54,5709.04,5697.21,5701.35,0,297
,,,,,,
2023.03.30 05:35,5695.85,5706.56,5694.2,5704.54,0,300
,,,,,,
2023.03.30 05:30,5675.66,5700.85,5675.66,5696.23,0,300
,,,,,,
2023.03.30 05:25,5666.39,5689.21,5663.21,5675.28,0,299
,,,,,,
2023.03.30 05:20,5654.32,5672.51,5654.18,5665.95,0,299
,,,,,,
2023.03.30 05:15,5645.65,5662.36,5640.21,5653.97,0,297
,,,,,,
2023.03.30 05:10,5641.29,5654.1,5635.76,5645.57,0,300
,,,,,,
2023.03.30 05:05,5624.09,5643.11,5623.49,5641.09,0,299
,,,,,,
2023.03.30 05:00,5609.74,5631.41,5604.39,5623.75,0,300
,,,,,,
2023.03.30 04:55,5605.36,5619.4,5605.33,5608.62,0,297
,,,,,,
2023.03.30 04:50,5612.25,5620.74,5605.33,5605.89,0,298
,,,,,,
2023.03.30 04:45,5618.11,5622.62,5607.2,5610.9,0,298
,,,,,,
2023.03.30 04:40,5601.62,5619.59,5599.21,5617.76,0,299
,,,,,,
2023.03.30 04:35,5596.66,5607.3,5596.66,5601.85,0,296
,,,,,,
2023.03.30 04:30,5601.81,5612.39,5592.15,5596.82,0,300
,,,,,,
2023.03.30 04:25,5608.91,5609.76,5594.67,5601.11,0,299
,,,,,,
2023.03.30 04:20,5646.45,5646.45,5608.95,5609.02,0,298
,,,,,,
2023.03.30 04:15,5641.27,5659.52,5638.33,5646.52,0,299
,,,,,,
2023.03.30 04:10,5651.33,5651.33,5639.63,5640.4,0,300
,,,,,,
2023.03.30 04:05,5675.16,5676.39,5647.53,5651.52,0,298
,,,,,,
2023.03.30 04:00,5672,5688.11,5672,5674.71,0,300
,,,,,,
2023.03.30 03:55,5645.01,5672.29,5644.09,5672.29,0,298
,,,,,,
2023.03.30 03:50,5642.47,5648.94,5631.34,5646,0,297
,,,,,,
2023.03.30 03:45,5639.29,5647.89,5634.64,5643.05,0,296
,,,,,,
2023.03.30 03:40,5657.59,5658.59,5636.9,5639.15,0,298
,,,,,,
2023.03.30 03:35,5643.37,5660.08,5633.8,5658.99,0,297
,,,,,,
2023.03.30 03:30,5615.67,5643.85,5615,5643.1,0,298
,,,,,,
2023.03.30 03:25,5589.36,5616.35,5588.13,5615.45,0,298
,,,,,,
2023.03.30 03:20,5598.83,5605.66,5589.31,5589.31,0,299
,,,,,,
2023.03.30 03:15,5615.58,5617.74,5593.81,5598.61,0,298
,,,,,,
2023.03.30 03:10,5615.96,5636.85,5614.36,5615.26,0,299
,,,,,,
2023.03.30 03:05,5609.1,5616.84,5599.89,5616.57,0,297
,,,,,,
2023.03.30 03:00,5624.44,5627.7,5606.8,5608.34,0,297
,,,,,,
2023.03.30 02:55,5627.49,5629.31,5608.48,5623.03,0,297
,,,,,,
2023.03.30 02:50,5630.23,5636.1,5622.1,5626.67,0,299
,,,,,,
2023.03.30 02:45,5628.21,5633.58,5613.11,5629.64,0,298
,,,,,,
2023.03.30 02:40,5648.37,5652.42,5628.82,5628.82,0,298
,,,,,,
2023.03.30 02:35,5666.1,5670.35,5645.35,5648.47,0,297
,,,,,,
2023.03.30 02:30,5665.43,5675.36,5662.9,5666.69,0,295
,,,,,,
2023.03.30 02:25,5637.27,5669.65,5636.7,5666.1,0,299
,,,,,,
2023.03.30 02:20,5647.8,5654.68,5632.63,5636.39,0,297
,,,,,,
2023.03.30 02:15,5653.06,5662.83,5648.76,5648.76,0,298
,,,,,,
2023.03.30 02:10,5643.66,5653.89,5641.4,5653.04,0,297
,,,,,,
2023.03.30 02:05,5637.83,5646.92,5628.87,5643.85,0,296
,,,,,,
2023.03.30 02:00,5649.93,5651.23,5627.84,5639.27,0,298
,,,,,,
2023.03.30 01:55,5646.28,5657.48,5643.17,5649.93,0,300
,,,,,,
2023.03.30 01:50,5646.69,5652.32,5640.18,5645.39,0,297
,,,,,,
2023.03.30 01:45,5658.74,5658.74,5642.86,5645.49,0,297
,,,,,,
2023.03.30 01:40,5678.34,5678.34,5658.31,5658.31,0,299
,,,,,,
2023.03.30 01:35,5686.59,5696.76,5676.77,5676.77,0,299
,,,,,,
2023.03.30 01:30,5690.44,5692.51,5682.59,5687.73,0,298
,,,,,,
2023.03.30 01:25,5688.64,5694.58,5683.85,5690.51,0,300
,,,,,,
2023.03.30 01:20,5667.42,5692.48,5666.09,5688.98,0,298
,,,,,,
2023.03.30 01:15,5699.25,5701.4,5663.16,5667.9,0,298
,,,,,,
2023.03.30 01:10,5690.3,5701.05,5684.45,5701.05,0,299
,,,,,,
2023.03.30 01:05,5683.77,5696.07,5681.95,5689.09,0,298
,,,,,,
2023.03.30 01:00,5667.92,5685.24,5661.92,5683.89,0,299
,,,,,,
2023.03.30 00:55,5683.21,5683.21,5667.23,5667.9,0,300
,,,,,,
2023.03.30 00:50,5689.55,5698.96,5682.33,5683.04,0,299
,,,,,,
2023.03.30 00:45,5700.26,5701.79,5681.46,5690.31,0,299
,,,,,,
2023.03.30 00:40,5712.52,5717.74,5698.39,5700.8,0,298
,,,,,,
2023.03.30 00:35,5714.87,5724.37,5705.68,5712.48,0,299
,,,,,,
2023.03.30 00:30,5699.8,5722.54,5697.3,5715.76,0,299
,,,,,,
2023.03.30 00:25,5704.5,5708.71,5697.52,5699.33,0,300
,,,,,,
2023.03.30 00:20,5699.04,5705.79,5692.34,5703.23,0,298
,,,,,,
2023.03.30 00:15,5684.97,5701.23,5682.09,5699.14,0,296
,,,,,,
2023.03.30 00:10,5678.32,5697,5675.19,5685.1,0,300
,,,,,,
2023.03.30 00:05,5682.45,5692.01,5670.04,5677.45,0,297
,,,,,,
2023.03.30 00:00,5684.92,5688.21,5667.35,5681.8,0,296
,,,,,,
2023.03.29 23:55,5684.82,5703.97,5683.39,5685.16,0,299
,,,,,,
2023.03.29 23:50,5691.91,5691.91,5670.99,5684.18,0,299
,,,,,,
2023.03.29 23:45,5691.59,5700.91,5684.49,5692,0,297
,,,,,,
2023.03.29 23:40,5686.38,5698.33,5682.25,5692.6,0,295
,,,,,,
2023.03.29 23:35,5672.65,5693.36,5672.3,5686.75,0,298
,,,,,,
2023.03.29 23:30,5647.94,5676.93,5642.63,5672.92,0,299
,,,,,,
2023.03.29 23:25,5636.87,5654.6,5636.87,5647.15,0,300
,,,,,,
2023.03.29 23:20,5642.49,5649.74,5632.35,5637.73,0,300
,,,,,,
2023.03.29 23:15,5644.02,5649.47,5637.79,5642.5,0,300
,,,,,,
2023.03.29 23:10,5624.57,5650.17,5622.95,5643.17,0,299
,,,,,,
2023.03.29 23:05,5611.59,5626.34,5609.87,5625.54,0,299
,,,,,,
2023.03.29 23:00,5611.65,5614.71,5602.31,5612.48,0,298
,,,,,,
2023.03.29 22:55,5603.75,5623.22,5597.12,5611.57,0,300
,,,,,,
2023.03.29 22:50,5609.95,5613.5,5599.16,5603.86,0,299
,,,,,,
2023.03.29 22:45,5596.25,5616.63,5592.22,5611.13,0,300
,,,,,,
2023.03.29 22:40,5581.91,5600.72,5580.71,5596.12,0,300
,,,,,,
2023.03.29 22:35,5588.04,5593.06,5571.59,5580.71,0,299
,,,,,,
2023.03.29 22:30,5581.95,5591.94,5577.65,5588.29,0,299
,,,,,,
2023.03.29 22:25,5572.69,5587.59,5568.88,5581.6,0,299
,,,,,,
2023.03.29 22:20,5566.58,5577.71,5556.26,5572.56,0,300
,,,,,,
2023.03.29 22:15,5565.74,5578.27,5561.98,5567.11,0,299
,,,,,,
2023.03.29 22:10,5557.23,5570.49,5543.71,5565.46,0,295
,,,,,,
2023.03.29 22:05,5567.48,5576.77,5556.86,5556.86,0,299
,,,,,,
2023.03.29 22:00,5583.29,5588.29,5563.39,5567.96,0,299
,,,,,,
2023.03.29 21:55,5594.31,5599.16,5584.2,5584.22,0,299
,,,,,,
